Dimensions_ID,Width,Length,Height,Wheelbase,Curb_weight_kg,Clearance
-7757246884792004595,1971.0,4852.0,1762.0,2915.0,2345.0,201.0
1145612874634902781,1971.0,4852.0,1762.0,2915.0,2180.0,201.0
-8910432160508201489,1971.0,4852.0,1762.0,2915.0,2105.0,183.0
394808562752258109,1735.0,4039.0,1517.0,2525.0,1168.0,150.0
1141606261297857998,1890.0,5000.0,1422.0,2870.0,1630.0,130.0
2878749087269712723,1890.0,5000.0,1422.0,2870.0,1610.0,130.0
-6401841190383551299,1904.0,5292.0,1990.0,3400.0,2200.0,201.0
-526984902630798866,1923.0,4470.0,1309.0,2622.0,1594.0,112.0
3408742853111423451,1923.0,4470.0,1309.0,2622.0,1674.0,108.0
1358871121643489228,1923.0,4470.0,1309.0,2622.0,1577.0,112.0
6641507475105808905,1780.0,4310.0,1430.0,2650.0,1215.0,150.0
6314462362912119016,1780.0,4310.0,1430.0,2650.0,1220.0,150.0
-3635167167070798395,1780.0,4310.0,1430.0,2650.0,1181.0,150.0
-7304506334476479857,1904.0,4854.0,1720.0,2919.0,1790.0,0.0
-2723130678383802954,1620.0,4205.0,1400.0,2460.0,960.0,160.0
-9047360490038054821,1620.0,4205.0,1400.0,2460.0,970.0,160.0
7657821246861607852,1800.0,4195.0,1610.0,2600.0,1330.0,180.0
-3929470231074634925,1800.0,4195.0,1610.0,2600.0,1349.0,180.0
114552935714882863,1800.0,4195.0,1610.0,2600.0,1412.0,170.0
-4907198043752811772,1800.0,4195.0,1610.0,2600.0,1300.0,180.0
2322535064011837617,1901.0,4748.0,1875.0,3200.0,2080.0,195.0
-1037623376851049855,1901.0,4748.0,1875.0,3200.0,2010.0,195.0
-3674649635448724361,1901.0,4748.0,1875.0,3200.0,2085.0,195.0
-9223033020894615914,1800.0,4570.0,1450.0,2700.0,1325.0,135.0
-6586006762296941408,1800.0,4570.0,1450.0,2700.0,1250.0,135.0
6807348913599292913,1810.0,4380.0,1801.0,2728.0,1405.0,160.0
-3572214130498736566,1810.0,4380.0,1801.0,2728.0,1397.0,160.0
-438648786892992725,1810.0,4380.0,1801.0,2728.0,1479.0,160.0
-7249189053659676157,1810.0,4380.0,1801.0,2728.0,1400.0,200.0
1455886411527198402,1675.0,3830.0,1525.0,2450.0,1000.0,150.0
801796187139818624,1675.0,3830.0,1525.0,2450.0,1010.0,150.0
1125234794635717653,1740.0,4669.0,1496.0,2703.0,1495.0,110.0
-5255287428560286349,1740.0,4669.0,1496.0,2703.0,1360.0,130.0
880297309851503866,1740.0,4669.0,1496.0,2703.0,1315.0,110.0
6226763789925225690,1740.0,4669.0,1496.0,2703.0,1375.0,110.0
-1183890628314040748,1740.0,4669.0,1496.0,2703.0,1340.0,110.0
-4544049069176928220,1740.0,4669.0,1496.0,2703.0,1270.0,110.0
-4704085606094328750,1740.0,4669.0,1496.0,2703.0,1376.0,130.0
-4601197204172906571,1740.0,4669.0,1496.0,2703.0,1350.0,130.0
-811105249194907031,1740.0,4669.0,1496.0,2703.0,1389.0,130.0
7943164649861649972,1853.0,4792.0,1456.0,2817.0,1390.0,170.0
-7924472494244864343,1853.0,4792.0,1456.0,2817.0,1595.0,170.0
896279637772566931,1853.0,4792.0,1456.0,2817.0,1615.0,170.0
-8377623169856798409,1853.0,4792.0,1456.0,2817.0,1500.0,170.0
-1556540603587731120,1780.0,4310.0,1470.0,2650.0,1382.0,140.0
-2232729120161408366,1660.0,4145.0,1500.0,2370.0,910.0,0.0
1362958742315358846,1825.0,4638.0,1362.0,2810.0,1540.0,130.0
5680064221344477088,1825.0,4638.0,1362.0,2810.0,1500.0,130.0
7752217282751941749,1825.0,4638.0,1362.0,2810.0,1560.0,145.0
-6255908866751627871,1825.0,4638.0,1362.0,2810.0,1590.0,130.0
-5147812243298087811,1825.0,4638.0,1362.0,2810.0,1450.0,130.0
-7400729784161661439,1825.0,4638.0,1362.0,2810.0,1465.0,130.0
611544371165954211,1825.0,4638.0,1362.0,2810.0,1575.0,145.0
-193695438508734857,1825.0,4638.0,1362.0,2810.0,1615.0,145.0
1378758407992577496,1915.0,5125.0,1915.0,3000.0,2135.0,210.0
1322027062820684831,1805.0,4264.0,1621.0,2685.0,1320.0,130.0
5557024914440326971,1805.0,4264.0,1621.0,2685.0,1465.0,130.0
2466847980230718399,1805.0,4264.0,1621.0,2685.0,1445.0,130.0
5255023824115702195,1805.0,4264.0,1621.0,2685.0,1340.0,130.0
6861205656092718277,1805.0,4264.0,1621.0,2685.0,1571.7172606568836,130.0
-6680949263980402764,1805.0,4264.0,1621.0,2685.0,1430.0,130.0
7751546144478881602,1805.0,4264.0,1621.0,2685.0,1370.0,130.0
-839034112421354569,1760.0,4545.0,1470.0,2600.0,1340.0,150.0
-1644273922096043637,1760.0,4545.0,1470.0,2600.0,1380.0,150.0
6216127672831353003,1795.0,4795.0,1920.0,2950.0,2010.0,155.0
-1653443522945235310,1792.0,4248.0,1674.0,2555.0,1380.0,168.0
-6956521593622821865,1792.0,4248.0,1674.0,2555.0,1382.0,168.0
3925172218938067963,1695.0,3850.0,1510.0,2430.0,975.0,140.0
-1626379293288733892,1780.0,4299.0,1433.0,2699.0,1500.0,145.0
-4508343036670622185,1780.0,4299.0,1433.0,2699.0,1395.0,145.0
-7478601701095793450,1899.0,5130.0,1460.0,3032.0,1865.0,104.0
-129715598682085633,1899.0,5130.0,1460.0,3032.0,1765.0,104.0
6442274063966529656,1765.0,4329.0,1440.0,2690.0,1320.0,140.0
-1503638657294146950,1765.0,4329.0,1440.0,2690.0,1375.0,140.0
-1830683769487836839,1765.0,4329.0,1440.0,2690.0,1380.0,140.0
-2395972451628316747,1710.0,4180.0,1475.0,2600.0,1130.0,150.0
-6470975811618935386,1894.0,5007.0,1392.0,2968.0,1940.0,126.0
5349537360111739587,1894.0,5007.0,1392.0,2968.0,1825.0,126.0
-2061117058127526851,1894.0,5007.0,1392.0,2968.0,1790.0,126.0
-7345815222375690054,1894.0,5007.0,1392.0,2968.0,1865.0,126.0
-3414151166365280698,1894.0,5007.0,1392.0,2968.0,1750.0,126.0
1857840699084892987,1810.0,4060.0,1695.0,2440.0,1459.0,200.0
7366695573605323900,1810.0,4060.0,1695.0,2440.0,1405.0,200.0
6773954582287198787,1805.0,5075.0,1745.0,3000.0,1845.0,205.0
-1885024059704735580,1688.0,3635.0,1408.0,2467.0,1140.0,120.0
6935728072312695694,1688.0,3635.0,1408.0,2467.0,1160.0,120.0
-7619417809443315977,1735.0,4340.0,1470.0,2610.0,1265.0,160.0
-7084159506421905809,1735.0,4340.0,1470.0,2610.0,1175.0,160.0
430786513486915979,1877.0,4493.0,1239.0,2710.0,1499.0,150.0
8763317792791396414,1871.0,5206.0,1473.0,3165.0,1925.0,150.0
-6556525052752053122,1871.0,5206.0,1473.0,3165.0,2210.0,150.0
-8865650475701811523,1871.0,5206.0,1473.0,3165.0,2055.0,150.0
882518329768618206,1871.0,5206.0,1473.0,3165.0,1985.0,145.0
-6855181200664338121,1871.0,5206.0,1473.0,3165.0,1955.0,145.0
7365756074554886189,1871.0,5206.0,1473.0,3165.0,2110.0,150.0
-1516764373288103706,1871.0,5206.0,1473.0,3165.0,1955.0,150.0
45739680352013083,1735.0,4460.0,1580.0,2525.0,1350.0,190.0
-7822920844075781887,1735.0,4460.0,1580.0,2525.0,1571.7172606568836,190.0
6135486349422084771,1735.0,4460.0,1580.0,2525.0,1340.0,200.0
1210044185891737916,1735.0,4460.0,1580.0,2525.0,1380.0,190.0
6556510665965459740,1735.0,4460.0,1580.0,2525.0,1440.0,190.0
4811318187296117606,1735.0,4460.0,1580.0,2525.0,1400.0,195.0
2150103630283604203,1735.0,4460.0,1580.0,2525.0,1380.0,195.0
-5881738642629270074,1735.0,4460.0,1580.0,2525.0,1390.0,200.0
5084644636361736283,1735.0,4460.0,1580.0,2525.0,1320.0,190.0
-6245916626490162006,1812.0,4448.0,1663.0,2635.0,1651.0,205.0
-5078714650371038184,1630.0,3435.0,1465.0,2340.0,835.0,140.0
7964499337724380619,1630.0,3435.0,1465.0,2340.0,830.0,140.0
921323659641632044,1853.0,4792.0,1456.0,2817.0,1485.0,170.0
-1633263976765765416,1595.0,3595.0,1480.0,2385.0,870.0,142.0
-2453236162040227955,1804.0,4417.0,1494.0,2699.0,1585.0,0.0
-6480311671569196019,1930.0,4800.0,1720.0,2910.0,1600.0,229.0
1907908475790044841,1727.0,3982.0,1425.0,2567.0,1175.0,146.0
7971266531467658023,1800.0,4805.0,1445.0,2830.0,1705.0,120.0
5845310277476554788,1800.0,4805.0,1445.0,2830.0,1595.0,120.0
4762257675892079841,1800.0,4805.0,1445.0,2830.0,1605.0,120.0
5580033481108423520,1800.0,4805.0,1445.0,2830.0,1735.0,120.0
-5517824490187420279,1800.0,4805.0,1445.0,2830.0,1635.0,120.0
1691262872768756125,1751.0,4720.0,1412.0,2761.0,1445.0,120.0
-8915864405504433884,1751.0,4720.0,1412.0,2761.0,1480.0,120.0
8983085369642052953,1751.0,4720.0,1412.0,2761.0,1400.0,120.0
-8588819293310743995,1751.0,4720.0,1412.0,2761.0,1475.0,120.0
-6254649848491920481,1751.0,4720.0,1412.0,2761.0,1500.0,120.0
-6579125624722602282,1841.0,4721.0,1495.0,2805.0,1725.0,180.0
-7453965035479356950,1841.0,4721.0,1495.0,2805.0,1650.0,180.0
1601404193383902756,1937.0,5049.0,1428.0,2950.0,2325.0,134.0
-5187898341458802964,1937.0,5049.0,1428.0,2950.0,1880.0,133.0
-4072607788762001711,1937.0,5049.0,1428.0,2950.0,2025.0,128.0
1296371634725308992,1620.0,4130.0,1446.0,2424.0,995.0,170.0
-5563080961047999847,1620.0,4130.0,1446.0,2424.0,976.0,170.0
-573477019236710871,1690.0,3760.0,1500.0,2380.0,980.0,140.0
-4890582498265829113,1690.0,3760.0,1500.0,2380.0,1020.0,140.0
6199225820332527277,1690.0,3760.0,1500.0,2380.0,1060.0,145.0
533763880762602973,1690.0,3760.0,1500.0,2380.0,1065.0,140.0
-1146315339668840763,1690.0,3760.0,1500.0,2380.0,1030.0,140.0
-5011708597594317597,1801.0,4467.0,1645.0,2703.0,1336.0,0.0
-3274565771622462872,1801.0,4467.0,1645.0,2703.0,1316.0,0.0
-9103166089057627086,1801.0,4467.0,1645.0,2703.0,1503.0,160.0
-7554091233240861390,1801.0,4467.0,1645.0,2703.0,1396.0,0.0
3591362032361724477,1782.0,4580.0,1395.0,2760.0,1365.0,143.0
-4657407502677803121,1782.0,4580.0,1395.0,2760.0,1520.0,143.0
1433565096279663354,1782.0,4580.0,1395.0,2760.0,1725.0,143.0
-3296163155485000826,1782.0,4580.0,1395.0,2760.0,1571.7172606568836,143.0
8987004741500075756,1782.0,4580.0,1395.0,2760.0,1615.0,125.0
-4865620693505523400,1782.0,4580.0,1395.0,2760.0,1605.0,143.0
-4847328743442551138,1660.0,3715.0,1540.0,2430.0,1571.7172606568836,135.0
-4071468578189647551,1660.0,3715.0,1540.0,2430.0,1010.0,130.0
-5235773083729372384,1660.0,3715.0,1540.0,2430.0,980.0,130.0
4919274625386006614,1700.0,4390.0,1400.0,2550.0,1025.0,130.0
-4006802295537722760,1700.0,4390.0,1400.0,2550.0,1064.0,130.0
3939110425722953846,1700.0,4390.0,1400.0,2550.0,1009.0,130.0
-2326723075106279024,1700.0,4390.0,1400.0,2550.0,1099.0,130.0
1101587060164972402,1700.0,4390.0,1400.0,2550.0,1571.7172606568836,130.0
-3585867218183435022,1810.0,4005.0,1695.0,2440.0,1445.0,200.0
-3850122541232368542,1700.0,3905.0,1500.0,2470.0,1080.0,160.0
8585869502898573443,1639.0,4171.0,1437.0,2472.0,950.0,155.0
5643021348434293899,1639.0,4171.0,1437.0,2472.0,1571.7172606568836,155.0
-352679925450213237,1639.0,4171.0,1437.0,2472.0,1170.0,155.0
8547853525025033021,1765.0,4285.0,1715.0,2510.0,1465.0,190.0
1690150424495289000,1826.0,4602.0,1638.0,2840.0,1395.0,110.0
7521042637147779789,1826.0,4602.0,1638.0,2840.0,1357.0,119.0
2844265055597485424,1737.0,3999.0,1488.0,2511.0,1571.7172606568836,140.0
2998937366176781172,1737.0,3999.0,1488.0,2511.0,1055.0,140.0
3785635885726034227,1966.0,5105.0,1750.0,3030.0,1896.0,175.0
-7247374174738057430,1966.0,5105.0,1750.0,3030.0,1910.0,0.0
-4611203639594609140,1966.0,5105.0,1750.0,3030.0,2060.0,0.0
-1803174246425910444,1923.0,4686.0,1624.0,2807.0,1870.0,205.0
6379710836377059902,1923.0,4686.0,1624.0,2807.0,1910.0,190.0
-5874486517216588683,1923.0,4686.0,1624.0,2807.0,1865.0,205.0
-3528861986248244144,1755.0,4580.0,1470.0,2640.0,1270.0,155.0
-2445809384663769197,1755.0,4580.0,1470.0,2640.0,1260.0,155.0
-5670393702861599872,1904.0,5292.0,1990.0,3400.0,1985.0,165.0
-7453361325214465787,1904.0,5292.0,1990.0,3400.0,1976.0,165.0
-2827007328285155167,1824.0,4703.0,1436.0,2808.0,1470.0,160.0
8000869136357409732,1824.0,4703.0,1436.0,2808.0,1520.0,160.0
-5672246777710549952,1824.0,4703.0,1436.0,2808.0,1630.0,160.0
-2790283034328661659,1824.0,4703.0,1436.0,2808.0,1735.0,160.0
-8006416222529373466,1824.0,4703.0,1436.0,2808.0,1605.0,160.0
3929556865566731493,1824.0,4703.0,1436.0,2808.0,1515.0,160.0
-3351763355414374700,1832.0,4897.0,1483.0,2762.0,1495.0,153.0
2177872293618002290,1832.0,4897.0,1483.0,2762.0,1600.0,153.0
6117843773113069875,1817.0,4833.0,1511.0,2761.0,1562.0,141.0
-315082832448019716,1817.0,4833.0,1511.0,2761.0,1576.0,141.0
2367768222530665980,1817.0,4833.0,1511.0,2761.0,1530.0,141.0
-2863419452154719218,1902.0,5175.0,1448.0,3001.0,2201.0,140.0
8085809850294258574,1902.0,5175.0,1448.0,3001.0,2273.0,120.0
-8243791757130448182,1820.0,4810.0,1445.0,2850.0,1878.0,126.0
-1629276646141353130,1820.0,4810.0,1445.0,2850.0,1717.0,126.0
-1254450574950821476,1665.0,3810.0,1495.0,2455.0,997.0,135.0
9125112469147208003,1665.0,3810.0,1495.0,2455.0,1005.0,135.0
958450561517156507,1665.0,3810.0,1495.0,2455.0,975.0,135.0
8250273058390453335,1665.0,3810.0,1495.0,2455.0,930.0,135.0
8879319260908768000,1665.0,3810.0,1495.0,2455.0,1050.0,135.0
-6317912767640091509,1746.0,4212.0,1510.0,2608.0,1204.0,120.0
-8467941906582242958,1746.0,4212.0,1510.0,2608.0,1193.0,120.0
7549157552498537591,2002.0,5255.0,1913.0,3130.0,2480.0,250.0
2509171604618298874,1733.0,4479.0,1415.0,2617.0,1205.0,110.0
6045225572387566945,1733.0,4479.0,1415.0,2617.0,1300.0,110.0
-6462730112686441690,1733.0,4479.0,1415.0,2617.0,1215.0,110.0
829092384186855138,1733.0,4479.0,1415.0,2617.0,1170.0,110.0
-3907811481498243286,1733.0,4479.0,1415.0,2617.0,1325.0,110.0
-5109696004448687843,1733.0,4479.0,1415.0,2617.0,1255.0,110.0
2030976907137299695,1733.0,4479.0,1415.0,2617.0,1240.0,110.0
3951981180021177778,1800.0,4605.0,1437.0,2650.0,1355.0,150.0
1944856847396044153,1800.0,4605.0,1437.0,2650.0,1325.0,150.0
476265619308183982,1777.0,4500.0,1467.0,2686.0,1235.0,120.0
-1587922318857360632,1777.0,4500.0,1467.0,2686.0,1260.0,120.0
-7012268697885792718,1777.0,4500.0,1467.0,2686.0,1215.0,120.0
-8827732509426079601,1865.0,4895.0,1490.0,2780.0,1788.0,162.0
-6593194874991929325,1865.0,4895.0,1490.0,2780.0,1700.0,162.0
6493419434805917088,1840.0,4726.0,1440.0,2705.0,1443.0,150.0
-2130656395793187510,1840.0,4726.0,1440.0,2705.0,1607.0,150.0
6611987286127883782,1868.0,4963.0,1479.0,2975.0,1735.0,139.0
7719228186127197626,1868.0,4963.0,1479.0,2975.0,1820.0,139.0
5278450350958152477,1735.0,4149.0,1444.0,2511.0,1255.0,130.0
6688548064736317313,1735.0,4149.0,1444.0,2511.0,1240.0,130.0
3025532810094578849,1735.0,4149.0,1444.0,2511.0,1270.0,130.0
-1805158955087424072,1735.0,4149.0,1444.0,2511.0,1215.0,130.0
2698487697900888960,1735.0,4149.0,1444.0,2511.0,1275.0,130.0
5849338818932167034,1605.0,3770.0,1565.0,2360.0,950.0,170.0
5522293706738477145,1605.0,3770.0,1565.0,2360.0,955.0,170.0
7610669943318860656,1605.0,3770.0,1565.0,2360.0,1025.0,170.0
-8910201701720807221,1605.0,3770.0,1565.0,2360.0,1015.0,170.0
810940850440835520,1746.0,3973.0,1422.0,2469.0,1140.0,130.0
828348332085202134,1812.0,4921.0,1422.0,2800.0,1400.0,160.0
-5450127939682898568,1812.0,4921.0,1422.0,2800.0,1400.0,150.0
-755285334963309402,1764.0,4245.0,1695.0,2650.0,1440.0,210.0
4460847853237402405,1764.0,4245.0,1695.0,2650.0,1570.0,210.0
1938140110573330460,1764.0,4245.0,1695.0,2650.0,1430.0,200.0
-4820860470263432121,1764.0,4245.0,1695.0,2650.0,1418.0,200.0
-3236079732655200035,1690.0,4350.0,1400.0,2580.0,1055.0,140.0
8886434529400099714,1690.0,4350.0,1400.0,2580.0,1065.0,140.0
-4973222558627054760,1690.0,4350.0,1400.0,2580.0,1075.0,140.0
6042365509037607062,1690.0,4350.0,1400.0,2580.0,1055.0,163.0
975926518597563191,1725.0,4515.0,1445.0,2600.0,1300.0,160.0
3191264042050417095,1725.0,4515.0,1445.0,2600.0,1245.0,160.0
722991501826328269,1800.0,4253.0,1441.0,2670.0,1320.0,141.0
-3638806154102852044,1646.0,3839.0,1440.0,2491.0,980.0,140.0
8051373725754812912,1646.0,3839.0,1440.0,2491.0,935.0,140.0
5987185787589268298,1646.0,3839.0,1440.0,2491.0,960.0,140.0
-1304636709284028530,1646.0,3839.0,1440.0,2491.0,1005.0,140.0
7162964904895420219,1845.0,4945.0,1500.0,2900.0,1855.0,145.0
594438619010289236,1845.0,4945.0,1500.0,2900.0,1680.0,149.0
-1987268726300576865,1845.0,4945.0,1500.0,2900.0,1873.0,145.0
-4692671144051791320,1795.0,4660.0,1440.0,2725.0,1342.0,135.0
6720702869576187175,1710.0,4475.0,1405.0,2550.0,1185.0,150.0
8130800583354352011,1710.0,4475.0,1405.0,2550.0,1170.0,150.0
-8394748709382263651,1710.0,4475.0,1405.0,2550.0,1155.0,155.0
6177340920470672364,1740.0,4740.0,1430.0,2800.0,1571.7172606568836,135.0
-1989757407725288116,1740.0,4740.0,1430.0,2800.0,1720.0,160.0
168409734789941578,1740.0,4740.0,1430.0,2800.0,1800.0,150.0
-2353526813875471513,1740.0,4740.0,1430.0,2800.0,1460.0,160.0
855482041700106669,1740.0,4740.0,1430.0,2800.0,1560.0,160.0
-8472910623055988737,1740.0,4740.0,1430.0,2800.0,1570.0,135.0
-4625927942868736406,1740.0,4740.0,1430.0,2800.0,1570.0,160.0
-385414651433038386,1790.0,4250.0,1450.0,2650.0,1257.0,150.0
-1023561356375870733,1790.0,4250.0,1450.0,2650.0,1373.0,150.0
162379647130026393,1790.0,4250.0,1450.0,2650.0,1337.0,150.0
-8596589520598626439,1680.0,3735.0,1695.0,2280.0,1210.0,200.0
-2845198029376504464,1680.0,3735.0,1695.0,2280.0,1250.0,200.0
159653811338465519,1841.0,4330.0,1940.0,2480.0,1750.0,0.0
1839733031769909255,1841.0,4330.0,1940.0,2480.0,1785.0,0.0
-8975607437331001033,1841.0,4330.0,1940.0,2480.0,1905.0,0.0
-5217354248073768475,1841.0,4330.0,1940.0,2480.0,1785.0,190.0
-1334524409207532566,1856.0,4913.0,1513.0,2737.0,1613.0,160.0
3881608778993179241,1856.0,4913.0,1513.0,2737.0,1743.0,160.0
7831652741433011949,1856.0,4913.0,1513.0,2737.0,1701.0,160.0
896756633689868769,1856.0,4913.0,1513.0,2737.0,1664.0,160.0
-1176334742596479171,1578.0,3700.0,1564.0,2390.0,1040.0,175.0
4169332763958471347,1902.0,5212.0,1478.0,3210.0,2135.0,148.0
-3772594004336530811,1902.0,5212.0,1478.0,3210.0,2055.0,147.0
2166194384299012170,1902.0,5212.0,1478.0,3210.0,1970.0,147.0
-5608550928388542431,1902.0,5212.0,1478.0,3210.0,1975.0,141.0
4450916795933040129,1902.0,5212.0,1478.0,3210.0,2250.0,151.0
-2053145149746254235,1884.0,4590.0,1730.0,2710.0,1965.0,210.0
3885935698556318804,1884.0,4590.0,1730.0,2710.0,1990.0,203.0
141668539959330454,1884.0,4590.0,1730.0,2710.0,1980.0,203.0
-2683776223166075013,1845.0,4945.0,1500.0,2900.0,1790.0,145.0
-1795864626699820292,1915.0,5125.0,1820.0,3000.0,2145.0,182.0
-4350783257888018696,1915.0,5125.0,1820.0,3000.0,2035.0,182.0
495986750498913465,1695.0,3870.0,1550.0,2500.0,970.0,154.0
-8671935092395233634,1695.0,3870.0,1550.0,2500.0,1055.0,150.0
9205872084392295176,1695.0,3870.0,1550.0,2500.0,995.0,169.0
7179130537726754263,1695.0,3870.0,1550.0,2500.0,1571.7172606568836,154.0
-6607747154229689020,1695.0,3870.0,1550.0,2500.0,1030.0,150.0
-6660909336259992923,1695.0,3870.0,1550.0,2500.0,975.0,169.0
-2758823807791211805,1799.0,4268.0,1442.0,2631.0,1370.0,133.0
3289045025190461966,1799.0,4268.0,1442.0,2631.0,1351.0,0.0
-2857024321677785059,1650.0,3835.0,1430.0,2442.0,1571.7172606568836,110.0
-843076900729166139,1800.0,4650.0,1745.0,2700.0,1905.0,240.0
3237715403180515163,1710.0,3940.0,1490.0,2525.0,1053.0,150.0
-6933634450089794037,1710.0,3940.0,1490.0,2525.0,960.0,150.0
-4186798775214731076,1845.0,4950.0,1721.0,2957.0,1960.0,208.0
-7159114924976386937,1845.0,4950.0,1721.0,2957.0,2051.0,208.0
8321156909859277559,1845.0,4950.0,1721.0,2957.0,2045.0,208.0
2303576096263878714,1812.0,4288.0,1624.0,2630.0,1330.0,150.0
4824232113840418159,1785.0,4635.0,1710.0,2630.0,1498.0,200.0
5789499988268002836,1765.0,4480.0,1400.0,2650.0,1293.0,140.0
-8661375326620704882,1765.0,4480.0,1400.0,2650.0,1280.0,140.0
3415314139053583677,1765.0,4480.0,1400.0,2650.0,1261.0,140.0
6322321904304537083,1765.0,4480.0,1400.0,2650.0,1236.0,140.0
-3709394885791135518,1735.0,4149.0,1444.0,2511.0,1159.0,130.0
6509781744527779813,1735.0,4149.0,1444.0,2511.0,1407.0,0.0
691363365275755335,1735.0,4149.0,1444.0,2511.0,1245.0,130.0
7639921450534313927,1850.0,4890.0,1465.0,2775.0,1530.0,146.0
-2558908811589936307,1850.0,4890.0,1465.0,2775.0,1600.0,146.0
2032848632379957274,1915.0,5125.0,1915.0,3000.0,2125.0,210.0
-4232984868449275596,1915.0,5125.0,1915.0,3000.0,2215.0,210.0
-1150705670750176893,1764.0,4692.0,1753.0,2760.0,1725.0,230.0
-7129510463781315519,1764.0,4692.0,1753.0,2760.0,1803.0,230.0
8242029058245158057,1764.0,4692.0,1753.0,2760.0,1920.0,230.0
-2377634215569686563,1764.0,4692.0,1753.0,2760.0,1785.0,230.0
2560439077335969720,1764.0,4435.0,1695.0,2650.0,1505.0,210.0
-577542504929352180,1720.0,4030.0,1472.0,2540.0,1148.0,138.0
1952705098685714512,1720.0,4030.0,1472.0,2540.0,1235.0,0.0
3475389859431902707,1720.0,4030.0,1472.0,2540.0,1080.0,138.0
-1431948679833547966,1845.0,4957.0,1450.0,2800.0,1860.0,145.0
3861227225249457769,1695.0,4410.0,1470.0,2600.0,1040.0,160.0
-3663661179467843868,1695.0,4410.0,1470.0,2600.0,1195.0,150.0
8026518700389821088,1695.0,4410.0,1470.0,2600.0,1150.0,150.0
-4235643776445747544,1695.0,4410.0,1470.0,2600.0,1020.0,150.0
7875475890499725019,1695.0,4410.0,1470.0,2600.0,1100.0,160.0
3985448157418276681,1730.0,4490.0,1545.0,2500.0,1165.0,165.0
-5313498672080153772,1730.0,4490.0,1545.0,2500.0,1180.0,165.0
-3144088967757430651,1841.0,4506.0,1740.0,2610.0,1537.0,163.0
6434327776127748570,1695.0,4465.0,1485.0,2525.0,1325.0,155.0
3017105729724450109,1695.0,4465.0,1485.0,2525.0,1310.0,155.0
-4601761879342536608,1695.0,4465.0,1485.0,2525.0,1360.0,155.0
-6146192592116079711,1695.0,4465.0,1485.0,2525.0,1571.7172606568836,155.0
9095542333140261973,1695.0,4465.0,1485.0,2525.0,1345.0,155.0
-5634184339388710940,1735.0,4399.0,1517.0,2525.0,1098.0,150.0
4962167527176870003,1905.0,4801.0,1610.0,2776.0,1571.7172606568836,206.0
3559896932657840228,1730.0,4202.0,1510.0,2608.0,1270.0,120.0
-7819181354450682270,1730.0,4202.0,1510.0,2608.0,1204.0,120.0
1431504291681861072,1730.0,4202.0,1510.0,2608.0,1193.0,120.0
-1656236255542871579,1730.0,4202.0,1510.0,2608.0,1140.0,120.0
5427373050502704970,1730.0,4202.0,1510.0,2608.0,1180.0,120.0
6637254009939021951,1800.0,4765.0,1410.0,2800.0,1325.0,100.0
-3070845559162574493,1800.0,4765.0,1410.0,2800.0,1530.0,100.0
1066229336554135520,1595.0,3675.0,1450.0,2345.0,850.0,140.0
-940894996070998105,1595.0,3675.0,1450.0,2345.0,820.0,140.0
-5584702799762618968,1860.0,4829.0,1479.0,2815.0,1694.0,150.0
5945525072633212820,1860.0,4829.0,1479.0,2815.0,1730.0,150.0
-7875448316282954017,1860.0,4829.0,1479.0,2815.0,1612.0,150.0
6024225176139796102,1860.0,4829.0,1479.0,2815.0,1609.0,150.0
-5862872856725073666,1850.0,4575.0,1704.0,2707.0,1775.0,200.0
-1545767377695955424,1850.0,4575.0,1704.0,2707.0,1735.0,200.0
-4672919924178308564,1800.0,4140.0,1615.0,2570.0,1315.0,150.0
-7066553842620065792,1800.0,4140.0,1615.0,2570.0,1259.0,150.0
1060091660614390059,1800.0,4140.0,1615.0,2570.0,1282.0,150.0
-2178399236833408603,1800.0,4140.0,1615.0,2570.0,1289.0,153.0
3952589126526945118,1795.0,4610.0,1735.0,2640.0,1585.0,220.0
-164547940644744311,1795.0,4610.0,1735.0,2640.0,1551.0,220.0
7923413863478723903,1795.0,4610.0,1735.0,2640.0,1702.0,220.0
5961006524772667373,1699.0,4529.0,1466.0,2600.0,1115.0,150.0
8025194462938211987,1699.0,4529.0,1466.0,2600.0,1090.0,150.0
7490042935314015040,1699.0,4529.0,1466.0,2600.0,1100.0,160.0
2086406074302669006,1699.0,4529.0,1466.0,2600.0,1175.0,150.0
-5834462625088942487,1699.0,4529.0,1466.0,2600.0,1100.0,150.0
2341035188287506253,1886.0,4778.0,1500.0,2850.0,1485.0,103.0
-1345212648607060520,1886.0,4778.0,1500.0,2850.0,1470.0,130.0
7173538393085745978,1886.0,4778.0,1500.0,2850.0,1365.0,130.0
7312230891704004273,1886.0,4778.0,1500.0,2850.0,1435.0,103.0
-7078224233399759143,1886.0,4778.0,1500.0,2850.0,1503.0,130.0
-5014036295234214529,1886.0,4778.0,1500.0,2850.0,1478.0,130.0
6110346368753559716,1886.0,4778.0,1500.0,2850.0,1365.0,103.0
2202627958204571876,1905.0,4833.0,1610.0,2775.0,1945.0,205.0
-4635188139602564670,1905.0,4833.0,1610.0,2775.0,1860.0,205.0
835009627390087395,1702.0,4438.0,1477.0,2615.0,1145.0,0.0
1380517684985328871,1702.0,4438.0,1477.0,2615.0,1571.7172606568836,170.0
299751324368677227,1702.0,4438.0,1477.0,2615.0,1235.0,0.0
1734893060015907176,1702.0,4438.0,1477.0,2615.0,1090.0,0.0
